nan	nan	nan	nan	nan	
-1.10537e-20	16642.9	-31184.5	-1477.64	0.0	
-8.9422e-21	-17527.7	-16607.1	-6530.59	0.0	
-2.00935e-20	-39534.2	14104.5	2290.55	0.0	
1.14307e-20	-72251.7	18248.7	-5697.57	0.0	
9.7731e-21	131.16	-5847.67	2676.89	0.0	
-3.34846e-20	33776.9	-22663.8	764.995	0.0	
-1.59075e-20	56786.9	15625.3	4064.91	0.0	
7.25497e-21	-3517.15	32971.0	-3673.58	0.0	
2.41576e-20	66876.8	-64060.5	11302.9	0.0	
-1.86631e-20	-1536.58	-40035.6	-3561.67	0.0	
2.13857e-20	-37498.1	-4564.1	-4378.13	0.0	
-8.2029e-21	-65940.9	2845.28	-4997.78	0.0	
-1.40114e-21	-47202.4	37448.7	-2051.66	0.0	
4.89289e-22	-99809.2	10720.0	2499.14	0.0	
9.63238e-21	36309.8	5626.54	1567.73	0.0	
1.51928e-21	-3413.94	-9800.08	2695.36	0.0	
1.22251e-20	22328.4	2294.6	1192.33	0.0	
-5.56048e-21	-18370.7	-11433.9	-6841.02	0.0	
-3.31021e-21	-10459.0	7184.76	-2521.68	0.0	
-1.32294e-20	-1581.29	30983.8	1856.4	0.0	
-2.11386e-20	3086.24	2921.13	247.255	0.0	
-1.12335e-20	13080.9	224.846	-1923.28	0.0	
2.908e-20	-17962.3	-10343.2	1357.16	0.0	
6.06124e-21	-27914.0	-44878.1	-6669.42	0.0	
-1.03513e-20	-9506.03	-676.184	-3936.3	0.0	
-1.1598e-20	-19653.3	18228.8	248.697	0.0	
4.44853e-21	-64679.5	-1577.26	923.681	0.0	
-5.28255e-21	25086.2	-8957.95	-3992.03	0.0	
1.0041e-20	2113.34	3818.32	945.412	0.0	
1.9205e-21	-61745.2	-4970.94	-6156.15	0.0	
-4.82283e-21	4533.62	-17248.7	-571.628	0.0	
1.96777e-21	13225.1	13332.3	-55.9013	0.0	
1.03416e-20	-23602.2	-25531.1	-830.498	0.0	
-2.36943e-20	-126.228	3423.5	336.889	0.0	
1.8457e-20	-82848.9	-11903.9	-7644.42	0.0	
8.89411e-21	-37.2865	-21748.3	-2916.02	0.0	
-2.85165e-21	2985.9	11518.5	-2930.81	0.0	
1.73057e-20	-34676.8	-16821.3	-2339.07	0.0	
-2.04788e-20	6396.6	-3321.95	683.755	0.0	
-1.82258e-20	41586.7	-8224.51	-588.688	0.0	
-9.47487e-21	7220.2	-19688.6	2022.44	0.0	
-3.92535e-21	-26736.3	-15754.7	-1825.06	0.0	
-1.66923e-21	17176.8	-18110.1	2397.33	0.0	
-6.9004e-21	3609.53	24112.7	4412.04	0.0	
-2.3259e-21	74145.3	-23907.0	-2537.48	0.0	
-6.64925e-21	-1389.29	-16584.6	3156.77	0.0	
7.79057e-21	20920.4	-2867.07	-1620.31	0.0	
2.02653e-20	-2507.76	9838.78	-3754.41	0.0	
9.5556e-21	-21119.1	2385.47	-2547.87	0.0	
-1.35165e-20	17583.0	6222.73	5487.97	0.0	
-1.05411e-20	8409.61	-26122.9	-652.811	0.0	
1.94705e-21	26393.7	-14715.0	3185.68	0.0	
6.7749e-22	-50706.3	-1703.4	1490.18	0.0	
-3.86399e-22	-45139.1	2095.01	-1913.84	0.0	
-1.26908e-20	-715.037	-14656.2	1638.79	0.0	
1.10863e-20	-6717.29	-12216.8	-197.239	0.0	
1.64616e-20	-10107.9	-6269.67	-188.366	0.0	
3.33062e-20	19450.4	-12835.1	3908.0	0.0	
-2.2223e-21	-32372.6	22708.1	-7193.12	0.0	
7.69516e-21	-66281.8	-11147.7	-2058.36	0.0	
5.1276e-21	21675.4	7355.85	1347.77	0.0	
1.57341e-20	-35.1002	15310.9	2410.43	0.0	
-1.05603e-21	-32681.9	1912.34	611.536	0.0	
-1.66356e-20	14450.6	4473.12	3005.87	0.0	
-1.59646e-20	85567.7	-9473.15	-3109.67	0.0	
-6.04915e-21	-2050.8	-4108.83	-619.238	0.0	
-2.95322e-20	-26975.1	-247.016	469.318	0.0	
2.60029e-20	3149.08	1476.75	4101.11	0.0	
-7.95537e-21	-10600.5	-1999.9	-4382.14	0.0	
-1.83319e-20	-11667.2	11242.0	2746.48	0.0	
1.14477e-20	-7092.2	8059.8	1921.23	0.0	
-6.53476e-21	-7678.35	-8577.04	-108.396	0.0	
-1.48268e-21	-11145.4	-27.8887	529.619	0.0	
-2.66256e-20	13074.8	286.758	1189.25	0.0	
-1.2052e-21	-14315.0	-7096.34	1603.89	0.0	
-1.55019e-20	1848.24	-1507.96	1823.15	0.0	
9.0935e-21	6729.01	942.859	-1998.62	0.0	
1.05845e-20	-7417.45	1076.92	239.007	0.0	
-1.58035e-21	15310.5	97.6457	-3141.32	0.0	
1.32646e-20	3524.28	1236.62	-1828.06	0.0	
-2.09248e-21	-8723.84	628.834	2963.42	0.0	
-2.7352e-20	-2308.05	-2625.01	-1418.37	0.0	
-1.53901e-20	-18225.7	-1087.65	-1003.72	0.0	
1.81907e-21	-5861.61	-5541.23	708.763	0.0	
-1.18982e-21	13952.1	4776.45	5218.2	0.0	
-1.59084e-20	-4347.77	2432.57	-2482.74	0.0	
-4.59187e-21	-893.936	7353.38	-972.815	0.0	
-1.04555e-20	28424.5	-3396.53	688.581	0.0	
-2.23104e-20	5158.68	-2410.06	2674.87	0.0	
2.06973e-20	-3631.53	643.814	-153.321	0.0	
1.32381e-20	10128.8	3055.71	1191.91	0.0	
4.7697e-22	8902.28	3514.49	-1252.51	0.0	
-1.22347e-20	-32032.4	3598.62	844.349	0.0	
-2.29571e-21	11964.8	5640.84	-442.438	0.0	
-1.72938e-20	10881.0	3317.48	497.844	0.0	
1.04422e-20	-14539.5	-6510.62	-568.25	0.0	
-1.22843e-20	2625.51	3223.49	214.146	0.0	
3.14427e-20	18419.2	1133.18	-2391.68	0.0	
2.85084e-20	16286.2	-737.375	-1040.18	0.0	
-1.49993e-20	804.433	-2023.39	-1704.36	0.0	
-3.87414e-21	8735.72	100.554	770.87	0.0	
6.14599e-21	5008.76	630.506	96.9467	0.0	
-1.1296e-20	1613.15	883.54	606.262	0.0	
-8.7151e-21	7769.63	1516.71	-1175.0	0.0	
-2.08394e-20	-373.23	-653.296	-642.274	0.0	
5.22488e-21	3107.98	-1395.2	666.788	0.0	
-1.67022e-20	-8062.56	-16785.9	-265.769	0.0	
1.54247e-20	-714.478	1682.54	2002.9	0.0	
-7.59621e-21	-14818.1	1703.72	327.329	0.0	
9.97001e-21	-4006.65	-993.507	-281.257	0.0	
-1.34327e-20	-980.987	-1620.07	1190.13	0.0	
-1.35986e-20	-8253.53	-2164.17	999.808	0.0	
7.58448e-21	8321.48	-536.34	-1207.99	0.0	
7.77284e-21	-981.227	3645.64	2119.25	0.0	
1.00034e-20	1813.61	1052.6	400.004	0.0	
1.47329e-20	-9352.46	1253.69	-1498.01	0.0	
1.17472e-21	-889.701	248.951	-190.692	0.0	
6.82247e-21	7534.44	-2445.65	-552.586	0.0	
-1.37383e-20	-10340.9	-1192.47	254.257	0.0	
2.85488e-20	4020.01	-5151.66	38.7864	0.0	
1.10774e-20	3834.48	-4180.17	147.095	0.0	
1.42377e-21	2487.42	2135.23	-36.5879	0.0	
7.10286e-21	1152.93	-8694.36	1597.7	0.0	
-1.29637e-20	646.794	10633.6	-2405.58	0.0	
-2.1647e-21	-16162.8	3579.94	288.416	0.0	
1.85953e-20	9282.66	-2824.82	-2196.16	0.0	
-1.76798e-20	547.443	-1718.51	-2326.89	0.0	
-1.49869e-20	-10203.7	2997.49	761.036	0.0	
-4.51857e-21	5496.73	-2353.8	2175.39	0.0	
-3.81901e-21	-5148.16	-2773.11	1609.42	0.0	
-4.64601e-21	-5720.85	434.303	-113.801	0.0	
-8.68812e-21	3701.67	1338.48	-62.5719	0.0	
-1.90326e-20	2750.48	5593.52	762.366	0.0	
6.23259e-21	-6732.44	-1618.49	-864.126	0.0	
2.52469e-22	3215.64	7014.71	-219.025	0.0	
-5.87003e-21	1879.54	-3404.25	145.93	0.0	
-1.05374e-20	-3196.86	-1132.18	1035.89	0.0	
-1.36232e-20	1917.7	3938.51	-765.069	0.0	
-7.93143e-21	1748.84	2711.64	-792.462	0.0	
1.9736e-20	2444.57	949.57	982.34	0.0	
-2.24925e-20	6036.88	1523.25	-101.86	0.0	
1.3064e-21	4603.91	2405.26	512.511	0.0	
7.05991e-21	2416.42	-517.532	-387.753	0.0	
2.05158e-22	1165.23	3483.45	826.366	0.0	
2.57344e-21	-686.168	2867.01	-2040.43	0.0	
2.52978e-20	-10200.1	674.105	488.42	0.0	
-1.51384e-20	-2903.41	-3861.08	440.388	0.0	
-2.12468e-20	-3477.6	-3717.19	-727.058	0.0	
3.04513e-20	-12825.1	-10159.6	1169.49	0.0	
2.83074e-20	-1125.78	4576.76	237.066	0.0	
1.77738e-21	9074.97	2241.07	1060.39	0.0	
1.45829e-20	-1737.29	-7476.36	1941.17	0.0	
3.02876e-21	-20552.1	8369.37	-2492.55	0.0	
1.62632e-20	1947.62	-11627.9	348.062	0.0	
2.49839e-21	-5908.53	-24213.6	-1135.61	0.0	
-1.23037e-20	-7395.99	4848.89	1131.43	0.0	
-1.87921e-20	6255.12	6042.96	596.547	0.0	
-1.00948e-20	10750.0	-7471.59	100.789	0.0	
6.72297e-21	9621.05	7981.24	-1598.17	0.0	
-5.65832e-21	14940.8	-2270.82	1053.15	0.0	
1.43593e-20	2761.5	-2243.44	-1030.25	0.0	
1.27948e-20	1313.27	4104.04	-436.686	0.0	
-3.27368e-20	1190.53	2554.38	-137.761	0.0	
5.45915e-21	-27179.1	-5580.91	1352.12	0.0	
1.64538e-20	-3705.52	15508.9	-500.413	0.0	
1.22545e-20	4205.52	7095.31	-1092.14	0.0	
-9.12261e-21	-4259.24	3615.91	-1592.05	0.0	
2.75713e-20	-2103.34	-881.413	981.386	0.0	
-1.64761e-21	366.869	-5253.44	-50.1422	0.0	
2.26321e-21	4005.26	8488.26	18.0147	0.0	
1.05718e-22	-8911.69	4213.45	166.035	0.0	
7.1805e-21	-10333.4	-6781.0	-1353.78	0.0	
-1.59648e-21	10287.0	-14544.0	272.252	0.0	
1.4105e-20	7489.93	-5176.7	-272.867	0.0	
-2.38558e-21	-2016.27	-14499.7	3450.4	0.0	
1.21927e-20	-3349.09	2310.75	90.7366	0.0	
-1.37147e-20	15712.2	6826.85	-454.721	0.0	
8.93997e-21	8184.34	2415.83	1266.81	0.0	
-2.73417e-20	7708.69	10853.6	-228.967	0.0	
-7.66223e-21	3011.86	2376.66	1125.61	0.0	
6.80729e-22	-7726.16	5698.17	-630.011	0.0	
-9.88262e-21	8043.05	-2499.79	-118.686	0.0	
-1.9832e-20	4795.94	-23.9143	-128.636	0.0	
-9.32047e-21	3644.71	-1326.31	42.1731	0.0	
1.43883e-20	3412.05	4045.05	-745.081	0.0	
7.43634e-21	-6097.6	-1339.26	-545.243	0.0	
2.4241e-20	-5403.99	-2242.31	940.926	0.0	
9.73995e-21	3883.72	1604.76	920.097	0.0	
-2.55038e-20	5210.5	-10245.3	842.088	0.0	
1.23006e-20	-899.45	522.543	-1382.18	0.0	
2.76731e-20	-2570.54	4368.29	-290.079	0.0	
-5.89615e-21	-1838.63	5829.75	-343.135	0.0	
7.19312e-21	-7084.05	2768.68	471.04	0.0	
1.05048e-20	1319.61	7135.67	1506.6	0.0	
1.89308e-20	3810.93	-5247.74	-1006.64	0.0	
3.4812e-20	561.594	1405.26	207.114	0.0	
-3.4154e-20	3508.35	-14200.7	-615.941	0.0	
6.03138e-21	-2917.3	-3133.82	999.96	0.0	
-2.42544e-20	12674.7	-2279.24	-1107.69	0.0	
2.39061e-21	3635.69	-4733.95	1485.85	0.0	
1.21801e-20	-697.073	1317.69	542.505	0.0	
-2.16434e-20	31416.4	16609.8	-1123.91	0.0	
-5.63526e-21	10273.8	-1128.56	236.908	0.0	
9.94313e-21	-4819.98	15941.2	888.139	0.0	
-2.05246e-20	4096.46	-4927.97	758.77	0.0	
1.92709e-21	38002.7	6425.68	-679.949	0.0	
1.69921e-21	30279.0	22211.5	2277.51	0.0	
3.93034e-21	37833.7	-13280.0	1195.85	0.0	
2.1232e-20	-15954.6	-13204.1	-2113.52	0.0	
-3.84648e-20	-3930.25	-4353.55	-832.068	0.0	
3.5791e-20	-11741.6	-24624.0	1674.89	0.0	
-3.39892e-20	1556.07	9749.96	-2662.73	0.0	
4.1571e-21	-2795.28	-892.957	-202.309	0.0	
-2.95891e-21	15141.6	6919.9	-931.461	0.0	
2.60648e-21	4585.67	11801.8	4.96986	0.0	
-1.65755e-22	29.8743	-4495.8	-1539.07	0.0	
-3.32438e-20	-5158.1	-7470.74	112.03	0.0	
1.11951e-20	-7295.89	-3182.29	2422.34	0.0	
-1.23269e-20	5667.87	4623.56	-1923.17	0.0	
-1.14755e-21	8063.71	-3391.64	1545.1	0.0	
3.2928e-22	2725.71	-1282.16	93.1589	0.0	
3.37663e-20	-3577.98	493.326	-786.449	0.0	
1.17676e-20	-1274.34	2274.35	-67.5373	0.0	
2.4216e-21	11618.0	-6277.59	-40.9565	0.0	
-1.76567e-20	8340.91	-1977.12	-119.094	0.0	
-2.56464e-20	-10169.8	134.703	-1067.68	0.0	
-4.62888e-22	-11287.2	-125.02	909.051	0.0	
-1.69792e-20	5585.03	6826.67	-64.8145	0.0	
-5.78297e-21	-4213.07	-1882.4	-1006.11	0.0	
2.95135e-21	5363.55	7016.89	444.496	0.0	
-7.42973e-21	10284.9	-1298.14	-396.174	0.0	
-6.0761e-21	-4635.95	514.505	1072.72	0.0	
-1.71006e-21	4802.3	874.579	1967.74	0.0	
1.68604e-20	-1830.91	5089.15	-1093.18	0.0	
-2.02799e-21	3747.95	-2119.39	-631.621	0.0	
1.93921e-21	-10513.0	-1261.69	116.387	0.0	
4.36874e-22	2375.8	-1929.03	12.0151	0.0	
2.39644e-20	4904.92	470.638	75.4584	0.0	
1.00685e-20	1182.9	-12741.3	779.972	0.0	
-5.19564e-21	-11423.8	-333.28	-336.263	0.0	
-1.64116e-21	-609.982	1255.8	699.937	0.0	
8.66063e-21	1386.35	4820.79	-220.929	0.0	
-1.58065e-20	8698.39	8301.32	27.4267	0.0	
8.07535e-21	-7345.88	4108.48	-553.542	0.0	
1.01487e-20	6367.59	-9559.6	-208.647	0.0	
-6.08582e-21	-6818.4	-1522.96	-611.273	0.0	
1.0644e-20	6508.07	-366.599	51.7136	0.0	
1.06704e-20	5338.85	3381.06	-547.085	0.0	
-1.64458e-20	-7191.58	-10461.7	-1664.48	0.0	
-1.41189e-20	10477.1	-1052.88	61.4144	0.0	
-3.40321e-21	13267.5	-3018.18	555.537	0.0	
-2.0975e-20	-12072.2	-5646.14	-607.03	0.0	
-6.77143e-21	-10329.6	-10855.9	-1873.52	0.0	
-2.09174e-20	27891.4	-7126.08	-1181.13	0.0	
-7.8009e-21	-769.441	-6905.81	1797.93	0.0	
-6.67283e-22	21569.4	-15615.9	468.77	0.0	
6.73012e-21	-406.225	-10400.6	898.925	0.0	
-6.50558e-21	3953.66	3197.94	1556.27	0.0	
4.78278e-21	-10974.4	-1423.1	2782.56	0.0	
-1.09788e-21	13377.8	7534.66	-369.527	0.0	
4.79061e-21	31212.6	-25350.4	-2306.61	0.0	
1.69901e-20	12296.5	-3188.86	3043.78	0.0	
2.03626e-20	-7450.28	23924.9	-2199.06	0.0	
-1.44623e-20	16041.1	22724.2	901.148	0.0	
6.98739e-21	-3846.48	-4124.69	181.674	0.0	
3.00769e-21	-1845.17	-8091.23	-3004.29	0.0	
5.50199e-21	18338.5	4827.3	-183.341	0.0	
3.66493e-20	-9237.63	8708.09	971.431	0.0	
-1.78902e-20	-659.893	-7034.5	-962.254	0.0	
2.84341e-20	8385.95	-9193.47	1421.52	0.0	
-7.60185e-21	3383.88	-4134.67	1662.9	0.0	
-1.15116e-20	1237.09	7954.07	-1378.98	0.0	
-1.23557e-20	4083.47	-227.377	-480.182	0.0	
-1.52596e-20	-11973.9	7681.51	-663.53	0.0	
-1.10144e-20	3320.36	2408.48	-515.073	0.0	
-1.39266e-20	-1180.14	164.653	-1192.11	0.0	
-1.98708e-20	2089.45	2663.15	1066.46	0.0	
1.3554e-20	-5418.15	4823.8	-1517.25	0.0	
-1.49031e-20	-2727.84	3517.49	-208.125	0.0	
1.69314e-20	-18843.1	-12337.2	1404.94	0.0	
1.9491e-20	1995.82	-18415.0	-64.5909	0.0	
2.16372e-20	6436.39	-5430.74	-195.919	0.0	
1.58092e-20	644.071	-8221.97	-496.759	0.0	
-9.61232e-21	825.184	-271.597	903.905	0.0	
9.65388e-21	-2576.53	-1449.83	-721.133	0.0	
3.24775e-20	-120.497	-3119.02	1302.9	0.0	
3.93145e-21	9258.59	-382.563	51.1455	0.0	
-3.28456e-21	-7399.83	-2263.13	-597.682	0.0	
2.54435e-21	633.436	-11227.0	-722.962	0.0	
6.68099e-22	2722.35	-5877.79	-545.173	0.0	
-9.06829e-21	6365.13	-1405.58	97.0658	0.0	
9.64148e-21	-1231.54	3695.79	-431.188	0.0	
1.11838e-21	-6656.23	12235.4	826.109	0.0	
-1.31793e-20	-7863.12	2825.88	-1239.69	0.0	
-6.65213e-21	-9432.3	-4127.62	-24.2133	0.0	
-4.53827e-21	-4360.3	-821.604	836.151	0.0	
2.77958e-21	403.773	4760.22	-144.298	0.0	
1.79654e-20	7453.15	-6306.42	-425.563	0.0	
4.57645e-21	-1374.08	-6285.1	-40.2782	0.0	
-1.00552e-20	11.5193	-8683.88	-531.368	0.0	
-2.84821e-20	3926.39	3345.64	-870.178	0.0	
-6.36466e-21	-4881.36	3803.89	-64.9831	0.0	
1.53837e-21	3343.7	-832.115	-668.878	0.0	
3.16726e-20	251.706	6867.71	-1469.4	0.0	
-4.09703e-21	-1658.75	1511.25	490.846	0.0	
1.29337e-20	-2242.06	606.059	198.832	0.0	
1.45934e-20	851.588	5275.83	82.6181	0.0	
3.20304e-21	-3575.62	2425.95	628.3	0.0	
3.43349e-21	536.986	-2383.61	300.888	0.0	
1.71703e-20	3580.62	8.58936	-805.542	0.0	
1.05797e-20	3251.92	-2968.55	66.7348	0.0	
7.71282e-21	-1605.56	-1284.33	-619.176	0.0	
8.29514e-21	1191.07	-2945.94	-343.661	0.0	
-1.83709e-20	-3200.94	3765.24	682.775	0.0	
4.50504e-21	1676.98	-2326.89	639.35	0.0	
5.79517e-21	-1717.71	977.777	467.061	0.0	
-1.15481e-20	13983.6	-3270.68	-1057.33	0.0	
-8.02481e-21	-10443.6	-414.45	-517.431	0.0	
7.12935e-21	-1504.8	-1248.91	-130.521	0.0	
-1.27178e-20	-6667.92	-7370.04	895.062	0.0	
-5.0759e-21	-7334.89	223.287	784.278	0.0	
-2.35727e-20	-1091.34	-1113.25	2116.73	0.0	
1.25141e-20	1206.88	-3873.82	8.40984	0.0	
-3.15721e-21	10044.8	201.952	-130.181	0.0	
-2.04774e-20	-3090.12	28.003	1382.2	0.0	
8.08956e-21	-1520.67	2403.72	-583.094	0.0	
-6.86793e-21	99.6343	-5891.36	-317.314	0.0	
-9.81541e-22	-3993.26	4944.84	-570.369	0.0	
1.02417e-20	-13366.4	-933.527	362.455	0.0	
2.68899e-20	-2474.37	-2235.69	-876.023	0.0	
-1.78791e-20	2792.19	-356.411	-98.6342	0.0	
2.04801e-20	-978.112	-2869.87	-375.549	0.0	
-8.46525e-21	3691.96	-857.037	353.718	0.0	
-1.0925e-20	8102.74	379.139	730.115	0.0	
1.11513e-20	-3139.83	-543.679	-110.066	0.0	
-9.7726e-21	2801.04	1385.64	-352.556	0.0	
-1.91125e-20	-678.455	1757.53	-353.912	0.0	
-1.30171e-20	5727.92	185.531	-20.0965	0.0	
-9.86933e-22	1783.89	1397.52	40.2675	0.0	
-5.01958e-21	-1516.89	1975.27	413.142	0.0	
2.64455e-20	-3591.32	-51.7213	278.725	0.0	
1.46695e-20	-4577.96	-61.6076	432.36	0.0	
1.73173e-20	-5506.67	137.781	119.193	0.0	
-1.16e-20	3803.58	-2510.67	-475.109	0.0	
1.48516e-20	5106.15	1910.07	-273.534	0.0	
-1.58068e-20	-4964.73	-591.218	-483.805	0.0	
-1.50952e-21	15852.1	-114.312	-168.608	0.0	
2.84538e-20	1622.96	-904.479	529.246	0.0	
1.401e-20	771.641	-79.0275	545.597	0.0	
2.08752e-23	7155.29	2950.07	901.589	0.0	
1.16337e-20	8819.43	-590.906	325.732	0.0	
-4.65611e-21	8781.39	-911.966	123.034	0.0	
-3.37241e-20	-2310.94	1665.5	894.039	0.0	
2.48177e-21	-3978.6	84.2906	-324.482	0.0	
-2.52666e-20	-2508.68	1434.58	1371.2	0.0	
-1.40289e-20	774.62	-326.735	583.63	0.0	
1.98955e-21	-2481.54	-705.305	388.586	0.0	
7.19689e-21	-3521.99	1261.5	546.554	0.0	
-1.25683e-20	-138.986	-6.5958	734.289	0.0	
-1.17382e-20	160.207	1110.5	612.234	0.0	
1.97397e-20	4598.58	828.24	581.477	0.0	
-1.85877e-21	9825.01	1652.5	499.796	0.0	
-2.96233e-20	-1212.09	-78.3833	440.238	0.0	
-8.40271e-21	662.259	-153.297	-410.305	0.0	
6.5224e-21	-6319.69	3414.27	363.966	0.0	
-1.73338e-20	-10011.5	-505.93	-148.089	0.0	
2.05026e-20	-1280.36	1364.39	-377.414	0.0	
-2.21657e-20	-8240.31	-193.925	1607.94	0.0	
4.38196e-21	20204.3	-1500.52	-1008.17	0.0	
-1.06242e-20	-1713.9	1534.65	-761.973	0.0	
-5.55086e-23	-1824.25	1687.76	617.195	0.0	
-1.24256e-21	11944.0	-2563.13	1387.57	0.0	
2.32232e-20	6051.3	-3270.84	1264.39	0.0	
-1.55194e-20	-3104.81	-706.874	-52.9847	0.0	
6.96087e-21	-391.964	563.83	-505.818	0.0	
1.61451e-20	12531.8	-1784.17	633.863	0.0	
1.99044e-21	-4000.7	-974.228	858.649	0.0	
-1.64221e-20	-5583.76	-2953.76	-1250.84	0.0	
-2.21924e-20	1218.91	65.4858	-219.574	0.0	
7.35792e-21	12160.2	1879.96	805.887	0.0	
-2.34458e-22	-922.546	1721.83	-6.2991	0.0	
-8.16221e-22	-3617.5	6249.08	-1064.81	0.0	
1.60872e-20	-2850.93	-2607.34	-17.3876	0.0	
-5.49457e-21	207.176	79.3848	-2.40904	0.0	
-6.07535e-21	-3606.53	-909.478	262.218	0.0	
1.02938e-20	-1687.97	-941.814	151.696	0.0	
3.76597e-21	14857.5	-1160.94	-1145.24	0.0	
2.69025e-20	-20731.6	-1184.52	-596.975	0.0	
-1.38642e-20	3062.36	1448.41	-308.162	0.0	
-1.24175e-20	8716.12	2666.48	1075.11	0.0	
1.2828e-20	-5186.24	2501.88	1133.11	0.0	
-3.76813e-21	-1141.48	772.512	-623.414	0.0	
-5.87537e-21	4876.99	-906.388	-303.782	0.0	
-1.96279e-20	344.005	844.064	259.137	0.0	
3.44633e-21	-4024.4	-2641.76	-30.9113	0.0	
-2.08398e-20	3600.13	-1456.46	11.5071	0.0	
-1.58682e-20	2190.25	-1259.0	-51.381	0.0	
1.59962e-20	1128.49	-1246.7	-965.746	0.0	
-3.34991e-21	-3674.63	-2424.59	-224.198	0.0	
-1.58928e-20	3793.0	-331.292	-90.5819	0.0	
2.08708e-21	-516.239	850.037	-191.268	0.0	
-1.35272e-21	-3534.23	-1365.72	-76.2088	0.0	
-1.66822e-20	-2431.41	-1240.94	339.081	0.0	
-1.33253e-20	4149.0	462.617	666.546	0.0	
-1.12736e-20	-2403.89	-4647.49	298.119	0.0	
1.86916e-20	5790.68	-6282.12	-12.2135	0.0	
4.70014e-21	4360.05	-2071.45	321.226	0.0	
1.1694e-21	-1688.91	576.431	289.586	0.0	
1.65316e-20	-1027.85	-2033.66	-515.522	0.0	
1.51904e-20	1963.0	-1291.68	-1074.44	0.0	
-2.53289e-20	1249.72	-306.941	-426.705	0.0	
-1.51689e-20	-625.518	1243.72	1085.96	0.0	
3.26992e-20	1239.52	1515.68	698.665	0.0	
-1.35254e-20	-3001.78	-487.301	-122.545	0.0	
1.38793e-20	5651.68	42.8124	-338.794	0.0	
2.24398e-21	2420.97	-302.506	9.57839	0.0	
-1.54802e-21	626.724	630.437	-1294.84	0.0	
-1.14402e-20	-2599.01	3632.39	174.166	0.0	
-1.45858e-20	2000.72	-1697.45	-578.974	0.0	
-8.22826e-21	-3102.83	883.244	-578.712	0.0	
6.21437e-21	3731.51	1878.23	-354.873	0.0	
4.82861e-22	3184.67	1020.9	110.969	0.0	
1.6346e-21	-945.497	1711.18	90.7802	0.0	
-1.87137e-20	245.583	2303.99	-135.748	0.0	
-1.76552e-20	-3577.16	2508.79	561.75	0.0	
-7.55538e-21	-267.37	143.968	-438.207	0.0	
3.04401e-21	89.5601	257.769	541.535	0.0	
9.14524e-21	-3161.69	794.127	273.301	0.0	
2.0462e-20	3951.66	348.367	-261.388	0.0	
-3.07264e-21	138.33	1020.04	76.446	0.0	
-2.75511e-20	-2157.14	-199.74	139.599	0.0	
1.75687e-20	2283.72	1682.74	882.354	0.0	
8.0214e-21	2550.16	-1187.45	287.673	0.0	
-3.10604e-20	-9657.25	286.188	322.65	0.0	
1.41561e-20	-9455.34	6.57016	22.7382	0.0	
3.07486e-21	-412.861	-691.987	211.314	0.0	
-7.40364e-22	6484.16	1376.14	880.83	0.0	
-1.51549e-21	1684.05	-301.023	552.109	0.0	
1.99794e-20	-5304.91	-316.184	214.828	0.0	
1.70882e-20	3587.85	311.052	412.398	0.0	
